measurement_date	name	metric_type	agency	numerator	denominator
2015-02-11	TripsScheduled	Count	MP1	2.00	NULL
2015-04-02	TripsScheduled	Count	BR3	2.00	NULL
2015-05-23	TripsScheduled	Count	LOG	126.00	NULL
2015-06-17	TripsScheduled	Count	SS1	4.00	NULL
2015-01-15	TripsScheduled	Count	MID	14.00	NULL
2015-03-03	TripsScheduled	Count	MR5	2.00	NULL
2015-07-06	TripsScheduled	Count	SE2	8.00	NULL
2015-11-10	TripsScheduled	Count	PVT	10.00	NULL
2015-03-03	TripsScheduled	Count	LOG	458.00	NULL
2015-05-07	TripsScheduled	Count	HE6	2.00	NULL
2015-02-26	TripsScheduled	Count	FAC	5.00	NULL
2015-08-05	TripsScheduled	Count	SY4	6.00	NULL
2015-08-22	TripsScheduled	Count	SR1	2.00	NULL
2015-10-15	TripsScheduled	Count	TL1	2.00	NULL
2015-06-25	TripsScheduled	Count	LOG	619.00	NULL
2015-03-27	TripsScheduled	Count	VA1	3.00	NULL
2015-07-04	TripsScheduled	Count	KE3	2.00	NULL
2015-07-24	TripsScheduled	Count	TL1	2.00	NULL
2015-10-21	TripsScheduled	Count	BR3	2.00	NULL
2015-09-02	TripsScheduled	Count	PVT	22.00	NULL
2015-02-17	TripsScheduled	Count	PVT	24.00	NULL
2015-03-24	TripsScheduled	Count	RR6	2.00	NULL
2015-03-18	TripsScheduled	Count	FA1	4.00	NULL
2015-02-18	TripsScheduled	Count	SR1	2.00	NULL
2015-07-17	TripsScheduled	Count	PB1	2.00	NULL
2015-05-25	TripsScheduled	Count	PVT	7.00	NULL
2015-06-10	TripsScheduled	Count	WC1	1.00	NULL
2015-10-26	TripsScheduled	Count	CDR	43.00	NULL
2015-03-25	TripsScheduled	Count	PB1	4.00	NULL
2015-01-06	TripsScheduled	Count	ND2	8.00	NULL
2015-05-28	TripsScheduled	Count	MR4	2.00	NULL
2015-03-12	TripsScheduled	Count	SE2	2.00	NULL
2015-04-15	TripsScheduled	Count	BR7	2.00	NULL
2015-08-08	TripsScheduled	Count	SG2	2.00	NULL
2015-02-04	TripsScheduled	Count	SS1	2.00	NULL
2015-03-20	TripsScheduled	Count	PVT	22.00	NULL
2015-06-03	TripsScheduled	Count	SE2	2.00	NULL
2015-02-04	TripsScheduled	Count	SR1	2.00	NULL
2015-03-03	TripsScheduled	Count	MID	8.00	NULL
2015-01-10	TripsScheduled	Count	LOG	147.00	NULL
2015-07-07	TripsScheduled	Count	FAC	2.00	NULL
2015-06-17	TripsScheduled	Count	CDR	16.00	NULL
2015-10-22	TripsScheduled	Count	CDS	7.00	NULL
2015-03-19	TripsScheduled	Count	SR3	4.00	NULL
2015-02-09	TripsScheduled	Count	SE2	8.00	NULL
2015-06-20	TripsScheduled	Count	FAC	2.00	NULL
2015-01-23	TripsScheduled	Count	MRC	1.00	NULL
2015-04-19	TripsScheduled	Count	LOG	39.00	NULL
2015-03-02	TripsScheduled	Count	SR3	6.00	NULL
2015-07-29	TripsScheduled	Count	MP1	2.00	NULL
2015-07-28	TripsScheduled	Count	LOG	611.00	NULL
2015-10-21	TripsScheduled	Count	CDS	10.00	NULL
2015-04-01	TripsScheduled	Count	ND2	6.00	NULL
2015-03-16	TripsScheduled	Count	BR3	1.00	NULL
2015-07-03	TripsScheduled	Count	CDR	8.00	NULL
2015-10-16	TripsScheduled	Count	HL1	1.00	NULL
2015-05-06	TripsScheduled	Count	LOG	554.00	NULL
2015-04-28	TripsScheduled	Count	KE3	1.00	NULL
2015-05-07	TripsScheduled	Count	MP1	2.00	NULL
2015-09-23	TripsScheduled	Count	PB1	2.00	NULL
2015-03-31	TripsScheduled	Count	FAC	1.00	NULL
2015-09-24	TripsScheduled	Count	SR1	2.00	NULL
2015-02-13	TripsScheduled	Count	MP1	2.00	NULL
2015-11-23	TripsScheduled	Count	SR3	6.00	NULL
2015-03-02	TripsScheduled	Count	SI2	1.00	NULL
2015-04-05	TripsScheduled	Count	LOG	42.00	NULL
2015-11-14	TripsScheduled	Count	SY4	2.00	NULL
2015-05-29	TripsScheduled	Count	KE3	2.00	NULL
2015-09-29	TripsScheduled	Count	SE2	3.00	NULL
2015-01-12	TripsScheduled	Count	HE6	4.00	NULL
2015-10-23	TripsScheduled	Count	SR3	2.00	NULL
2015-07-30	TripsScheduled	Count	LOG	612.00	NULL
2015-01-26	TripsScheduled	Count	LOG	519.00	NULL
2015-04-10	TripsScheduled	Count	PB1	4.00	NULL
2015-01-28	TripsScheduled	Count	SR3	9.00	NULL
2015-05-29	TripsScheduled	Count	PE1	4.00	NULL
2015-05-08	TripsScheduled	Count	CDS	6.00	NULL
2015-07-15	TripsScheduled	Count	WC1	6.00	NULL
2015-11-11	TripsScheduled	Count	CDR	45.00	NULL
2015-01-12	TripsScheduled	Count	MR4	4.00	NULL
2015-08-03	TripsScheduled	Count	CDR	38.00	NULL
2015-09-28	TripsScheduled	Count	SY4	2.00	NULL
2015-11-17	TripsScheduled	Count	ND2	1.00	NULL
2015-04-21	TripsScheduled	Count	SR3	3.00	NULL
2015-03-17	TripsScheduled	Count	LOG	561.00	NULL
2015-08-26	TripsScheduled	Count	ND2	2.00	NULL
2015-04-24	TripsScheduled	Count	PVT	16.00	NULL
2015-04-07	TripsScheduled	Count	PVT	26.00	NULL
2015-11-12	TripsScheduled	Count	PB1	2.00	NULL
2015-08-05	TripsScheduled	Count	SR1	2.00	NULL
2015-11-09	TripsScheduled	Count	CDS	6.00	NULL
2015-03-17	TripsScheduled	Count	CDS	38.00	NULL
2015-02-24	TripsScheduled	Count	ND2	2.00	NULL
2015-04-07	TripsScheduled	Count	MID	45.00	NULL
2015-07-10	TripsScheduled	Count	BR3	2.00	NULL
2015-08-30	TripsScheduled	Count	LOG	40.00	NULL
2015-11-13	TripsScheduled	Count	CDR	54.00	NULL
2015-02-14	TripsScheduled	Count	PVT	9.00	NULL
2015-04-09	TripsScheduled	Count	KE3	2.00	NULL
2015-06-12	TripsScheduled	Count	SR3	2.00	NULL
2015-11-18	TripsScheduled	Count	MRC	1.00	NULL
2015-02-27	TripsScheduled	Count	MP1	3.00	NULL
2015-10-26	TripsScheduled	Count	PVT	19.00	NULL
2015-11-06	TripsScheduled	Count	BR3	2.00	NULL
2015-11-14	TripsScheduled	Count	PB1	2.00	NULL
2015-10-05	TripsScheduled	Count	LOG	481.00	NULL
2015-10-13	TripsScheduled	Count	SR1	2.00	NULL
2015-02-23	TripsScheduled	Count	SE2	6.00	NULL
2015-11-09	TripsScheduled	Count	MID	1.00	NULL
2015-02-20	TripsScheduled	Count	CDR	6.00	NULL
2015-11-25	TripsScheduled	Count	SR3	6.00	NULL
2015-01-08	TripsScheduled	Count	FA1	4.00	NULL
2015-02-19	TripsScheduled	Count	PB1	2.00	NULL
2015-09-22	TripsScheduled	Count	CDR	32.00	NULL
2015-03-19	TripsScheduled	Count	CDS	31.00	NULL
2015-05-08	TripsScheduled	Count	CDP	10.00	NULL
2015-08-20	TripsScheduled	Count	MID	1.00	NULL
2015-03-11	TripsScheduled	Count	SE2	4.00	NULL
2015-05-10	TripsScheduled	Count	PVT	12.00	NULL
2015-05-19	TripsScheduled	Count	CDY	4.00	NULL
2015-11-20	TripsScheduled	Count	FAC	1.00	NULL
2015-03-11	TripsScheduled	Count	FAC	4.00	NULL
2015-10-08	TripsScheduled	Count	CDR	38.00	NULL
2015-09-29	TripsScheduled	Count	HL1	1.00	NULL
2015-11-10	TripsScheduled	Count	WC1	2.00	NULL
2015-01-30	TripsScheduled	Count	MID	6.00	NULL
2015-10-22	TripsScheduled	Count	MP1	2.00	NULL
2015-11-25	TripsScheduled	Count	PVT	21.00	NULL
2015-06-17	TripsScheduled	Count	PB1	2.00	NULL
2015-04-06	TripsScheduled	Count	SR3	6.00	NULL
2015-07-13	TripsScheduled	Count	LOG	594.00	NULL
2015-08-31	TripsScheduled	Count	BR3	2.00	NULL
2015-07-08	TripsScheduled	Count	BR7	2.00	NULL
2015-02-11	TripsScheduled	Count	CDS	39.00	NULL
2015-06-12	TripsScheduled	Count	MID	18.00	NULL
2015-09-12	TripsScheduled	Count	SE2	2.00	NULL
2015-04-29	TripsScheduled	Count	SS1	4.00	NULL
2015-10-23	TripsScheduled	Count	CDS	9.00	NULL
2015-07-09	TripsScheduled	Count	ND2	2.00	NULL
2015-09-20	TripsScheduled	Count	PVT	2.00	NULL
2015-03-31	TripsScheduled	Count	ND2	3.00	NULL
2015-05-29	TripsScheduled	Count	MID	16.00	NULL
2015-06-12	TripsScheduled	Count	PVT	15.00	NULL
2015-02-23	TripsScheduled	Count	BR7	4.00	NULL
2015-01-07	TripsScheduled	Count	ND2	6.00	NULL
2015-04-01	TripsScheduled	Count	BR3	1.00	NULL
2015-06-10	TripsScheduled	Count	HE6	1.00	NULL
2015-01-28	TripsScheduled	Count	LOG	517.00	NULL
2015-03-18	TripsScheduled	Count	SR3	4.00	NULL
2015-01-23	TripsScheduled	Count	FAC	3.00	NULL
2015-01-11	TripsScheduled	Count	LOG	95.00	NULL
2015-03-30	TripsScheduled	Count	SE2	5.00	NULL
2015-09-09	TripsScheduled	Count	SG2	2.00	NULL
2015-11-24	TripsScheduled	Count	MP1	3.00	NULL
2015-10-27	TripsScheduled	Count	CDR	42.00	NULL
2015-11-23	TripsScheduled	Count	CDS	7.00	NULL
2015-10-10	TripsScheduled	Count	SR1	2.00	NULL
2015-05-24	TripsScheduled	Count	LOG	100.00	NULL
2015-10-09	TripsScheduled	Count	PVT	20.00	NULL
2015-03-02	TripsScheduled	Count	LOG	461.00	NULL
2015-04-02	TripsScheduled	Count	CDS	24.00	NULL
2015-04-23	TripsScheduled	Count	MID	45.00	NULL
2015-06-08	TripsScheduled	Count	HE6	2.00	NULL
2015-06-10	TripsScheduled	Count	LOG	646.00	NULL
2015-08-17	TripsScheduled	Count	SR3	2.00	NULL
2015-11-23	TripsScheduled	Count	LOG	497.00	NULL
2015-08-17	TripsScheduled	Count	WC1	2.00	NULL
2015-10-23	TripsScheduled	Count	MID	1.00	NULL
2015-02-25	TripsScheduled	Count	BR7	2.00	NULL
2015-05-09	TripsScheduled	Count	WC1	4.00	NULL
2015-10-22	TripsScheduled	Count	SR3	2.00	NULL
2015-01-05	TripsScheduled	Count	LE2	3.00	NULL
2015-03-05	TripsScheduled	Count	CDR	12.00	NULL
2015-03-11	TripsScheduled	Count	BR7	2.00	NULL
2015-11-08	TripsScheduled	Count	LOG	37.00	NULL
2015-07-17	TripsScheduled	Count	PVT	29.00	NULL
2015-08-21	TripsScheduled	Count	CDR	3.00	NULL
2015-10-25	TripsScheduled	Count	PVT	2.00	NULL
2015-09-17	TripsScheduled	Count	CDS	7.00	NULL
2015-11-08	TripsScheduled	Count	PVT	1.00	NULL
2015-06-27	TripsScheduled	Count	MP1	1.00	NULL
2015-01-07	TripsScheduled	Count	SR5	2.00	NULL
2015-06-09	TripsScheduled	Count	CDS	12.00	NULL
2015-04-24	TripsScheduled	Count	WC1	2.00	NULL
2015-09-18	TripsScheduled	Count	BR3	2.00	NULL
2015-09-22	TripsScheduled	Count	PB1	4.00	NULL
2015-04-25	TripsScheduled	Count	PVT	6.00	NULL
2015-10-10	TripsScheduled	Count	KE3	2.00	NULL
2015-05-18	TripsScheduled	Count	SE2	9.00	NULL
2015-06-25	TripsScheduled	Count	SR3	8.00	NULL
2015-05-14	TripsScheduled	Count	PB1	2.00	NULL
2015-05-28	TripsScheduled	Count	MR5	4.00	NULL
2015-06-22	TripsScheduled	Count	ND2	2.00	NULL
2015-09-23	TripsScheduled	Count	CDR	32.00	NULL
2015-03-03	TripsScheduled	Count	SR3	4.00	NULL
2015-06-09	TripsScheduled	Count	LOG	713.00	NULL
2015-05-26	TripsScheduled	Count	MID	26.00	NULL
2015-06-08	TripsScheduled	Count	MP1	2.00	NULL
2015-02-15	TripsScheduled	Count	PVT	8.00	NULL
2015-03-02	TripsScheduled	Count	HE6	2.00	NULL
2015-01-22	TripsScheduled	Count	HL1	1.00	NULL
2015-05-21	TripsScheduled	Count	CDP	4.00	NULL
2015-06-11	TripsScheduled	Count	WC1	2.00	NULL
2015-05-12	TripsScheduled	Count	MR4	2.00	NULL
2015-06-15	TripsScheduled	Count	VE2	1.00	NULL
2015-07-22	TripsScheduled	Count	BR7	2.00	NULL
2015-04-17	TripsScheduled	Count	SE2	6.00	NULL
2015-03-06	TripsScheduled	Count	MID	15.00	NULL
2015-04-20	TripsScheduled	Count	CDS	39.00	NULL
2015-04-10	TripsScheduled	Count	CDR	5.00	NULL
2015-05-07	TripsScheduled	Count	CDS	7.00	NULL
2015-07-27	TripsScheduled	Count	TL1	2.00	NULL
2015-02-26	TripsScheduled	Count	MP1	1.00	NULL
2015-01-08	TripsScheduled	Count	LOG	608.00	NULL
2015-09-05	TripsScheduled	Count	PVT	12.00	NULL
2015-11-19	TripsScheduled	Count	SE2	4.00	NULL
2015-11-07	TripsScheduled	Count	MP1	2.00	NULL
2015-07-17	TripsScheduled	Count	CR5	2.00	NULL
2015-04-06	TripsScheduled	Count	CDS	40.00	NULL
2015-07-02	TripsScheduled	Count	CDR	10.00	NULL
2015-08-10	TripsScheduled	Count	TL1	4.00	NULL
2015-06-06	TripsScheduled	Count	BR3	2.00	NULL
2015-07-07	TripsScheduled	Count	HL1	2.00	NULL
2015-10-06	TripsScheduled	Count	LOG	538.00	NULL
2015-05-28	TripsScheduled	Count	PVT	18.00	NULL
2015-03-09	TripsScheduled	Count	PB1	2.00	NULL
2015-04-15	TripsScheduled	Count	SE2	7.00	NULL
2015-10-06	TripsScheduled	Count	PVT	12.00	NULL
2015-01-13	TripsScheduled	Count	MID	20.00	NULL
2015-09-19	TripsScheduled	Count	PVT	9.00	NULL
2015-10-05	TripsScheduled	Count	WC1	4.00	NULL
2015-11-10	TripsScheduled	Count	MR5	2.00	NULL
2015-03-31	TripsScheduled	Count	SE2	4.00	NULL
2015-05-20	TripsScheduled	Count	MRC	2.00	NULL
2015-08-25	TripsScheduled	Count	MRC	2.00	NULL
2015-11-23	TripsScheduled	Count	MP1	4.00	NULL
2015-04-08	TripsScheduled	Count	MID	32.00	NULL
2015-06-22	TripsScheduled	Count	SE2	8.00	NULL
2015-09-21	TripsScheduled	Count	PVT	12.00	NULL
2015-09-30	TripsScheduled	Count	SE2	2.00	NULL
2015-10-28	TripsScheduled	Count	CDR	42.00	NULL
2015-08-14	TripsScheduled	Count	CDS	5.00	NULL
2015-01-29	TripsScheduled	Count	CDS	2.00	NULL
2015-08-31	TripsScheduled	Count	HE6	2.00	NULL
2015-11-18	TripsScheduled	Count	ND2	2.00	NULL
2015-06-10	TripsScheduled	Count	MP1	2.00	NULL
2015-07-30	TripsScheduled	Count	WC1	2.00	NULL
2015-07-31	TripsScheduled	Count	LOG	471.00	NULL
2015-02-21	TripsScheduled	Count	KE3	2.00	NULL
2015-02-13	TripsScheduled	Count	QR1	2.00	NULL
2015-06-09	TripsScheduled	Count	HE6	2.00	NULL
2015-10-22	TripsScheduled	Count	PVT	29.00	NULL
2015-08-20	TripsScheduled	Count	CDR	21.00	NULL
2015-08-07	TripsScheduled	Count	SY4	4.00	NULL
2015-11-09	TripsScheduled	Count	SR3	2.00	NULL
2015-09-16	TripsScheduled	Count	CDS	7.00	NULL
2015-01-29	TripsScheduled	Count	MID	8.00	NULL
2015-02-12	TripsScheduled	Count	LOG	544.00	NULL
2015-11-24	TripsScheduled	Count	CDS	10.00	NULL
2015-08-06	TripsScheduled	Count	CDR	36.00	NULL
2015-04-14	TripsScheduled	Count	SE2	2.00	NULL
2015-01-09	TripsScheduled	Count	BR3	4.00	NULL
2015-03-01	TripsScheduled	Count	LOG	66.00	NULL
2015-07-23	TripsScheduled	Count	SE2	4.00	NULL
2015-09-10	TripsScheduled	Count	SG2	3.00	NULL
2015-09-02	TripsScheduled	Count	CDS	7.00	NULL
2015-08-12	TripsScheduled	Count	TL1	1.00	NULL
2015-05-08	TripsScheduled	Count	SR3	2.00	NULL
2015-02-23	TripsScheduled	Count	SS1	2.00	NULL
2015-09-28	TripsScheduled	Count	BR7	2.00	NULL
2015-02-17	TripsScheduled	Count	MID	11.00	NULL
2015-10-24	TripsScheduled	Count	PVT	10.00	NULL
2015-08-20	TripsScheduled	Count	SK2	2.00	NULL
2015-09-08	TripsScheduled	Count	CDR	23.00	NULL
2015-09-08	TripsScheduled	Count	SR1	2.00	NULL
2015-09-14	TripsScheduled	Count	BR7	4.00	NULL
2015-04-06	TripsScheduled	Count	HE6	2.00	NULL
2015-05-06	TripsScheduled	Count	CDP	4.00	NULL
2015-11-02	TripsScheduled	Count	SE2	2.00	NULL
2015-10-22	TripsScheduled	Count	CR5	2.00	NULL
2015-09-19	TripsScheduled	Count	LOG	77.00	NULL
2015-10-07	TripsScheduled	Count	SR3	4.00	NULL
2015-01-26	TripsScheduled	Count	SR3	8.00	NULL
2015-06-11	TripsScheduled	Count	PVT	9.00	NULL
2015-03-03	TripsScheduled	Count	PVT	16.00	NULL
2015-04-02	TripsScheduled	Count	MP1	2.00	NULL
2015-02-19	TripsScheduled	Count	KE3	4.00	NULL
2015-09-11	TripsScheduled	Count	SE2	4.00	NULL
2015-07-14	TripsScheduled	Count	CDS	13.00	NULL
2015-05-27	TripsScheduled	Count	PVT	30.00	NULL
2015-09-24	TripsScheduled	Count	CDR	34.00	NULL
2015-06-10	TripsScheduled	Count	SR3	4.00	NULL
2015-07-23	TripsScheduled	Count	FAC	2.00	NULL
2015-09-04	TripsScheduled	Count	PVT	12.00	NULL
2015-02-25	TripsScheduled	Count	SE2	1.00	NULL
2015-09-01	TripsScheduled	Count	SR3	2.00	NULL
2015-03-05	TripsScheduled	Count	MID	9.00	NULL
2015-03-05	TripsScheduled	Count	PVT	25.00	NULL
2015-05-19	TripsScheduled	Count	SE2	6.00	NULL
2015-08-20	TripsScheduled	Count	KE3	2.00	NULL
2015-06-27	TripsScheduled	Count	LOG	129.00	NULL
2015-04-13	TripsScheduled	Count	FE4	2.00	NULL
2015-09-09	TripsScheduled	Count	PB1	2.00	NULL
2015-08-27	TripsScheduled	Count	SE2	6.00	NULL
2015-05-27	TripsScheduled	Count	MID	29.00	NULL
2015-06-27	TripsScheduled	Count	PVT	6.00	NULL
2015-10-19	TripsScheduled	Count	LOG	470.00	NULL
2015-11-07	TripsScheduled	Count	LOG	51.00	NULL
2015-05-12	TripsScheduled	Count	CDR	41.00	NULL
2015-04-22	TripsScheduled	Count	HE6	2.00	NULL
2015-10-07	TripsScheduled	Count	MID	2.00	NULL
2015-07-21	TripsScheduled	Count	SY4	2.00	NULL
2015-06-08	TripsScheduled	Count	CDS	3.00	NULL
2015-09-22	TripsScheduled	Count	WC1	4.00	NULL
2015-02-10	TripsScheduled	Count	FA1	2.00	NULL
2015-06-22	TripsScheduled	Count	TL1	2.00	NULL
2015-07-30	TripsScheduled	Count	CDS	8.00	NULL
2015-06-23	TripsScheduled	Count	WS3	2.00	NULL
2015-06-15	TripsScheduled	Count	MID	15.00	NULL
2015-01-12	TripsScheduled	Count	MID	10.00	NULL
2015-03-28	TripsScheduled	Count	SE2	2.00	NULL
2015-10-20	TripsScheduled	Count	MP1	2.00	NULL
2015-06-29	TripsScheduled	Count	PVT	39.00	NULL
2015-08-11	TripsScheduled	Count	BR7	2.00	NULL
2015-03-24	TripsScheduled	Count	PB1	2.00	NULL
2015-05-13	TripsScheduled	Count	PB1	3.00	NULL
2015-02-03	TripsScheduled	Count	SR1	2.00	NULL
2015-06-08	TripsScheduled	Count	LOG	608.00	NULL
2015-06-03	TripsScheduled	Count	TL1	3.00	NULL
2015-02-20	TripsScheduled	Count	SR1	2.00	NULL
2015-01-23	TripsScheduled	Count	SE2	4.00	NULL
2015-09-16	TripsScheduled	Count	LOG	562.00	NULL
2015-01-06	TripsScheduled	Count	SE2	6.00	NULL
2015-02-09	TripsScheduled	Count	FAC	3.00	NULL
2015-04-23	TripsScheduled	Count	WC1	1.00	NULL
2015-03-18	TripsScheduled	Count	MP1	1.00	NULL
2015-07-13	TripsScheduled	Count	SR3	4.00	NULL
2015-09-18	TripsScheduled	Count	CDS	7.00	NULL
2015-04-30	TripsScheduled	Count	SS1	2.00	NULL
2015-04-24	TripsScheduled	Count	MID	46.00	NULL
2015-03-26	TripsScheduled	Count	KE3	2.00	NULL
2015-04-27	TripsScheduled	Count	SR1	2.00	NULL
2015-01-14	TripsScheduled	Count	PVT	11.00	NULL
2015-05-25	TripsScheduled	Count	LOG	101.00	NULL
2015-05-08	TripsScheduled	Count	PVT	23.00	NULL
2015-10-16	TripsScheduled	Count	SE2	2.00	NULL
2015-09-18	TripsScheduled	Count	LOG	512.00	NULL
2015-05-22	TripsScheduled	Count	CDP	8.00	NULL
2015-05-27	TripsScheduled	Count	CR5	1.00	NULL
2015-08-10	TripsScheduled	Count	MRC	1.00	NULL
2015-11-18	TripsScheduled	Count	SE2	4.00	NULL
2015-04-26	TripsScheduled	Count	MID	2.00	NULL
2015-06-10	TripsScheduled	Count	CDS	7.00	NULL
2015-07-09	TripsScheduled	Count	BR7	4.00	NULL
2015-11-09	TripsScheduled	Count	PVT	13.00	NULL
2015-08-18	TripsScheduled	Count	PVT	16.00	NULL
2015-02-06	TripsScheduled	Count	SE2	10.00	NULL
2015-03-10	TripsScheduled	Count	SY4	6.00	NULL
2015-01-30	TripsScheduled	Count	PVT	22.00	NULL
2015-04-03	TripsScheduled	Count	MP1	1.00	NULL
2015-05-05	TripsScheduled	Count	CDY	4.00	NULL
2015-05-26	TripsScheduled	Count	PE1	2.00	NULL
2015-04-02	TripsScheduled	Count	LOG	452.00	NULL
2015-01-20	TripsScheduled	Count	MRC	1.00	NULL
2015-04-11	TripsScheduled	Count	KE3	2.00	NULL
2015-06-16	TripsScheduled	Count	CDR	17.00	NULL
2015-11-03	TripsScheduled	Count	SE2	4.00	NULL
2015-07-13	TripsScheduled	Count	CDS	10.00	NULL
2015-09-15	TripsScheduled	Count	TL1	1.00	NULL
2015-03-25	TripsScheduled	Count	CDR	7.00	NULL
2015-03-30	TripsScheduled	Count	MRC	1.00	NULL
2015-03-02	TripsScheduled	Count	PVT	34.00	NULL
2015-05-07	TripsScheduled	Count	SR3	2.00	NULL
2015-05-12	TripsScheduled	Count	KE3	3.00	NULL
2015-02-16	TripsScheduled	Count	MID	6.00	NULL
2015-08-06	TripsScheduled	Count	SY4	2.00	NULL
2015-08-19	TripsScheduled	Count	WC1	4.00	NULL
2015-01-22	TripsScheduled	Count	SE2	4.00	NULL
2015-02-25	TripsScheduled	Count	FAC	2.00	NULL
2015-10-13	TripsScheduled	Count	KE3	2.00	NULL
2015-06-04	TripsScheduled	Count	SE2	2.00	NULL
2015-01-14	TripsScheduled	Count	PB1	2.00	NULL
2015-07-15	TripsScheduled	Count	SR3	4.00	NULL
2015-11-12	TripsScheduled	Count	SR1	2.00	NULL
2015-09-30	TripsScheduled	Count	ND2	3.00	NULL
2015-09-08	TripsScheduled	Count	PB1	2.00	NULL
2015-09-20	TripsScheduled	Count	MID	2.00	NULL
2015-02-18	TripsScheduled	Count	MID	19.00	NULL
2015-04-21	TripsScheduled	Count	CDS	32.00	NULL
2015-07-17	TripsScheduled	Count	CDR	35.00	NULL
2015-08-26	TripsScheduled	Count	MRC	2.00	NULL
2015-08-12	TripsScheduled	Count	SE2	10.00	NULL
2015-05-12	TripsScheduled	Count	MID	27.00	NULL
2015-07-23	TripsScheduled	Count	ND2	3.00	NULL
2015-08-14	TripsScheduled	Count	BR3	4.00	NULL
2015-10-29	TripsScheduled	Count	SR1	2.00	NULL
2015-08-05	TripsScheduled	Count	CDR	36.00	NULL
2015-02-11	TripsScheduled	Count	LOG	571.00	NULL
2015-04-27	TripsScheduled	Count	CDR	17.00	NULL
2015-02-06	TripsScheduled	Count	FAC	1.00	NULL
2015-02-06	TripsScheduled	Count	BR7	2.00	NULL
2015-09-22	TripsScheduled	Count	MID	1.00	NULL
2015-01-08	TripsScheduled	Count	BR3	2.00	NULL
2015-03-17	TripsScheduled	Count	FA1	6.00	NULL
2015-06-23	TripsScheduled	Count	BR3	2.00	NULL
2015-05-22	TripsScheduled	Count	LOG	535.00	NULL
2015-11-06	TripsScheduled	Count	CDS	12.00	NULL
2015-04-01	TripsScheduled	Count	MP1	2.00	NULL
2015-06-09	TripsScheduled	Count	SR3	2.00	NULL
2015-01-11	TripsScheduled	Count	PVT	2.00	NULL
2015-01-06	TripsScheduled	Count	PR1	1.00	NULL
2015-07-01	TripsScheduled	Count	PVT	34.00	NULL
2015-04-28	TripsScheduled	Count	PB1	4.00	NULL
2015-05-10	TripsScheduled	Count	MID	1.00	NULL
2015-02-12	TripsScheduled	Count	CRA	3.00	NULL
2015-03-27	TripsScheduled	Count	SS1	4.00	NULL
2015-11-19	TripsScheduled	Count	ND2	2.00	NULL
2015-09-01	TripsScheduled	Count	LOG	583.00	NULL
2015-08-11	TripsScheduled	Count	ND2	4.00	NULL
2015-10-23	TripsScheduled	Count	PVT	20.00	NULL
2015-11-05	TripsScheduled	Count	MP1	4.00	NULL
2015-09-03	TripsScheduled	Count	CDS	7.00	NULL
2015-08-01	TripsScheduled	Count	PVT	19.00	NULL
2015-10-15	TripsScheduled	Count	SE2	3.00	NULL
2015-04-09	TripsScheduled	Count	MID	31.00	NULL
2015-07-15	TripsScheduled	Count	PVT	37.00	NULL
2015-03-02	TripsScheduled	Count	CDS	41.00	NULL
2015-05-28	TripsScheduled	Count	CDR	37.00	NULL
2015-01-20	TripsScheduled	Count	SE2	6.00	NULL
2015-02-02	TripsScheduled	Count	PB1	1.00	NULL
2015-04-23	TripsScheduled	Count	PVT	27.00	NULL
2015-10-01	TripsScheduled	Count	SE2	2.00	NULL
2015-05-07	TripsScheduled	Count	CDP	4.00	NULL
2015-11-04	TripsScheduled	Count	ND2	2.00	NULL
2015-08-17	TripsScheduled	Count	LOG	514.00	NULL
2015-03-18	TripsScheduled	Count	CDS	49.00	NULL
2015-10-17	TripsScheduled	Count	SE2	2.00	NULL
2015-03-11	TripsScheduled	Count	SY4	5.00	NULL
2015-02-27	TripsScheduled	Count	LOG	561.00	NULL
2015-05-26	TripsScheduled	Count	CDS	2.00	NULL
2015-10-05	TripsScheduled	Count	BR3	2.00	NULL
2015-05-13	TripsScheduled	Count	CDR	46.00	NULL
2015-11-25	TripsScheduled	Count	LOG	481.00	NULL
2015-11-24	TripsScheduled	Count	WC1	2.00	NULL
2015-03-16	TripsScheduled	Count	LOG	477.00	NULL
2015-08-24	TripsScheduled	Count	NB1	1.00	NULL
2015-04-03	TripsScheduled	Count	SR3	4.00	NULL
2015-01-19	TripsScheduled	Count	SS1	4.00	NULL
2015-01-19	TripsScheduled	Count	SR1	2.00	NULL
2015-03-04	TripsScheduled	Count	MID	14.00	NULL
2015-03-18	TripsScheduled	Count	LOG	519.00	NULL
2015-10-06	TripsScheduled	Count	CDS	7.00	NULL
2015-03-13	TripsScheduled	Count	FAC	1.00	NULL
2015-05-18	TripsScheduled	Count	MRC	2.00	NULL
2015-03-02	TripsScheduled	Count	FA1	2.00	NULL
2015-08-17	TripsScheduled	Count	PVT	23.00	NULL
2015-08-26	TripsScheduled	Count	SE2	4.00	NULL
2015-04-06	TripsScheduled	Count	MR5	2.00	NULL
2015-05-26	TripsScheduled	Count	MR4	1.00	NULL
2015-05-26	TripsScheduled	Count	PVT	38.00	NULL
2015-04-27	TripsScheduled	Count	KE3	2.00	NULL
2015-11-17	TripsScheduled	Count	SE2	4.00	NULL
2015-10-31	TripsScheduled	Count	SE2	4.00	NULL
2015-09-14	TripsScheduled	Count	SE2	3.00	NULL
2015-02-12	TripsScheduled	Count	MP1	1.00	NULL
2015-06-28	TripsScheduled	Count	LOG	109.00	NULL
